agent,timestep,mean,variance,std_dev,q1,q3,median,mad
1,0,0.08515150793349421,0.021874302165884422,0.14789963544878812,0.006498514441773295,0.05750077776610851,0.03736746683716774,0.02717702090740204
1,1,0.08531138936859879,0.01928376895701995,0.13886601080545213,0.0144434601534158,0.06918742880225182,0.037644341588020325,0.02673526108264923
1,2,0.08602036735194947,0.015642986866451672,0.12507192677196458,0.019782739225775003,0.09319794178009033,0.03871670054892699,0.03082096945339193
1,3,0.08638055831716847,0.013346348554474394,0.1155263976521141,0.023524262011051178,0.10658822720870376,0.04006344871595502,0.03438243956770748
1,4,0.08659076118338939,0.01193738638049611,0.10925834696029457,0.02650869023054838,0.11293882895261048,0.042496048659086225,0.03715573674999177
1,5,0.08754195260476058,0.011290479325104177,0.10625666720307096,0.028254352044314146,0.11945146080106496,0.04474166724830866,0.03907258147373796
1,6,0.08819472025712612,0.01147920338791463,0.10714104436636143,0.028497427795082332,0.12186003774404526,0.044814123585820195,0.03948319335468113
1,7,0.08883575532924896,0.011859332624188935,0.10890056301134965,0.028646122668578754,0.12124542165547608,0.0448493979871273,0.039888657396659255
1,8,0.08920100792929657,0.012280401209971143,0.11081697166937536,0.028743050116463564,0.120380450040102,0.04436138346791267,0.03998056827113033
1,9,0.08976070626918288,0.012756749201469688,0.1129457799188163,0.028763844235800206,0.11966229644604028,0.043565393844619396,0.0396071788854897
1,10,0.08994888518477662,0.013231048287618119,0.11502629389673527,0.027892268169671296,0.11898680534213782,0.04254196174442768,0.039233880501706155
1,11,0.09006030554694829,0.013906780698616183,0.1179270142868723,0.0275336985476315,0.11471246307482943,0.04211305230855942,0.03879607145208866
1,12,0.09000442923475536,0.014562392756189965,0.12067473951158944,0.02742268600850366,0.11284446176141501,0.04166368767619133,0.03756369455950335
1,13,0.09034130463524775,0.0150362360906074,0.12262233112531909,0.026271069404901936,0.1105755215510726,0.04094563834369183,0.03721556030213832
1,14,0.09048855445027909,0.015399819898673672,0.12409601080886393,0.025284839840605856,0.11118795443326235,0.04049778766930103,0.037086844435543755
1,15,0.09049462287514856,0.015808701296225608,0.1257326580337249,0.0244604816660285,0.10813386123627425,0.04021468162536621,0.03654247862286866
1,16,0.09100540104670216,0.01639583168318942,0.12804620917149176,0.02381597775965929,0.10768469758331775,0.03988148383796215,0.03582073138095439
1,17,0.09146953925187566,0.017128826247784397,0.13087714180782065,0.022665274422615768,0.10467759873718023,0.03952842764556408,0.035910267382860184
1,18,0.09175003551630805,0.017736273926529555,0.1331776029463271,0.020940307062119246,0.10266235414892436,0.039304428920149806,0.03569925131741911
1,19,0.0917537269441539,0.01825727477707601,0.13511948333632723,0.019978790509048848,0.10014409124851227,0.0391118735074997,0.034362942725419995
1,20,0.09179548480244032,0.018953975483235595,0.1376734378274749,0.019405789440497756,0.09622871279716491,0.03897470384836197,0.03329029288142919
1,21,0.09181127523596583,0.019378129715465743,0.1392053508866155,0.01854748931946233,0.09323712717741728,0.038908916711807254,0.032935628993436696
1,22,0.0914992898093377,0.019770500580590263,0.14060761210044875,0.018396600056439637,0.08805345557630062,0.038796506077051165,0.03189617870375514
1,23,0.0914203524867363,0.020161280635606387,0.14199042445040577,0.01787091032601893,0.08474883828312157,0.03866084665060043,0.03152919919230043
1,24,0.09173349189673907,0.02065928417033183,0.14373337876196965,0.016747654229402543,0.08468117862939835,0.038609453663229945,0.031301521230489016
