agent,timestep,mean,variance,std_dev,q1,q3,median,mad
4,0,0.08341650924484002,0.021143469527864455,0.1454079417633867,0.010652714176103473,0.05363364424556494,0.03518635779619217,0.022907107137143612
4,1,0.0842452111040842,0.018134107070120108,0.13466293874010068,0.01773400406818837,0.06981968134641647,0.03601432032883167,0.02131335763260722
4,2,0.08469544854941811,0.01485290870421261,0.12187251004312913,0.021016732479135193,0.09293131157755852,0.037350597480932876,0.02473354184379181
4,3,0.08524409534692913,0.012878741264636347,0.11348454196337203,0.023978492245078087,0.10454882332123816,0.038858408108353615,0.027207063511013985
4,4,0.08552702725573302,0.01169152061133766,0.10812733517172085,0.025825754937250166,0.10989226074889302,0.040933037549257284,0.02961568264290691
4,5,0.08670133894718109,0.011232352135589083,0.10598279169558181,0.027268266258761286,0.11611595428548753,0.04266535602509976,0.03137348024174571
4,6,0.08788700330403983,0.011651385013597172,0.10794158148552935,0.02748361392877996,0.11748370308778248,0.04227337203919887,0.03190519604831934
4,7,0.08885364405768272,0.012219559567579147,0.11054211671385322,0.02741404864937067,0.11738463938236238,0.04179095812141895,0.03185195121914147
4,8,0.08957135731697223,0.012660434124339716,0.1125185945714739,0.02714474909007549,0.11748549249023199,0.04172482676804065,0.032121145725250246
4,9,0.09059241270887493,0.013070501348788576,0.11432629333967133,0.02720770686864853,0.11918504304485394,0.04150656418642029,0.03214460698654875
4,10,0.09161443022504671,0.013570029797172594,0.11649047084278007,0.028009240888059138,0.12021491955965757,0.04156847298145294,0.03321942389011383
4,11,0.09198502188584409,0.014016761136909793,0.11839240320607482,0.02803736599162221,0.11831105072051287,0.04079132336191833,0.03270943369716406
4,12,0.09250608797918278,0.01457444493527087,0.12072466581138616,0.02763822707347572,0.11761966440826654,0.04041415639221668,0.03280029967427253
4,13,0.09277625568413454,0.015083253202559087,0.12281389661825362,0.02742294892668724,0.1169742570258677,0.04010753147304058,0.03232991080731154
4,14,0.0926826581114291,0.015640588299510406,0.12506233765410915,0.027283502835780384,0.11457489430904388,0.03959546089172363,0.03139353515580297
4,15,0.09202871220788725,0.0160254797657611,0.12659178395836398,0.02672694157809019,0.10941765736788511,0.03919467516243458,0.030430306494235993
4,16,0.09196941530323793,0.016582881982853705,0.12877453934242478,0.026608953904360536,0.10739371757954358,0.03883178345859051,0.030087039247155188
4,17,0.09179745943807148,0.017046716512878153,0.13056307484460586,0.025806275196373463,0.10382398217916489,0.03858996257185936,0.02922993339598179
4,18,0.09199603111095205,0.017461659309977496,0.1321425719061707,0.025343769136816262,0.10121831074357032,0.03837446868419647,0.02885392112657428
4,19,0.09231378873374654,0.01790930956375413,0.13382566855336134,0.02533482466824353,0.10028270948678256,0.03825633339583874,0.028679896146059036
4,20,0.0925058951644927,0.01841015800134585,0.1356840373859278,0.024942810460925103,0.09598421390401199,0.03815460540354252,0.028042997792363168
4,21,0.09246341924795656,0.018772645508737258,0.13701330413042836,0.024547235085628925,0.09435222670435905,0.03795068226754665,0.02690594675950706
4,22,0.09261883797232215,0.01918006090110172,0.13849209689040642,0.024135843198746443,0.0911982126533985,0.0378144733607769,0.026609968207776547
4,23,0.09273494930048684,0.019596557812860453,0.13998770593470147,0.02375398436561227,0.08872518874704838,0.03767686821520329,0.02655968498438597
4,24,0.09283839187663645,0.019934269324924776,0.1411887719506221,0.023697229102253914,0.08797402996569872,0.0375613272190094,0.026297140680253506
