agent,timestep,mean,variance,std_dev,q1,q3,median,mad
0,0,0.07715395293230995,0.01650851868567911,0.12848548044693264,0.029208377469331026,0.04676895868033171,0.03710133582353592,0.008579918183386326
0,1,0.07705309060294012,0.013969506329667212,0.1181926661416317,0.028997530695050955,0.056171935983002186,0.037437884137034416,0.011228246614336967
0,2,0.07719965164871943,0.010811462692540416,0.10397818373361027,0.03026654291898012,0.07414958719164133,0.03829117678105831,0.014053212168316046
0,3,0.07674989444062957,0.009088454303568298,0.09533338504201085,0.031025871998281218,0.08447207300923765,0.03906438546255231,0.01614479802083224
0,4,0.07657208791241542,0.008046390408651712,0.08970167450305325,0.032064033672213554,0.08980561345815659,0.04017709791660309,0.01765306666493416
0,5,0.07647279251281265,0.0075050193579623906,0.08663151480819431,0.032182639464735985,0.09380139298737049,0.040874845907092096,0.018927537929266693
0,6,0.07633862626964305,0.007486615074253557,0.08652522796418138,0.03235662905499339,0.09346678983420134,0.04093241058290005,0.01906542284414172
0,7,0.07604541909970576,0.007697317816604428,0.0877343593844762,0.03233964061364532,0.0924219148233533,0.04045852236449718,0.018466295022517436
0,8,0.07681189678494146,0.008084495372199997,0.08991382191965815,0.032559639774262905,0.09363181311637163,0.040397068858146666,0.018584218621253968
0,9,0.07717004279713437,0.00856131992926271,0.09252740096459378,0.03225882388651371,0.09221751494333148,0.040017059072852135,0.018072241055779162
0,10,0.07720333188462435,0.008863944554022455,0.09414852390782584,0.0322869666852057,0.09001355445943773,0.039782384410500526,0.017406482808291913
0,11,0.0770652496264308,0.009151682926628431,0.09566442874249775,0.03213486636523158,0.08825586587190629,0.039528931863605975,0.017215095274150372
0,12,0.07704464478602761,0.009449145440445707,0.09720671499667967,0.03226736662909388,0.08562908787280321,0.0393049456179142,0.016558452788740397
0,13,0.076633296517049,0.009736705707687334,0.0986747470616841,0.03211981384083629,0.08174663195386529,0.039047698676586154,0.015609021671116356
0,14,0.07652983949853996,0.009950318294619299,0.09975128217030245,0.032134413905441764,0.07999707534909248,0.03890016227960587,0.014898365922272207
0,15,0.07681226042688354,0.01030994270803653,0.1015378880420335,0.03204130847007036,0.07955575957894326,0.03877103291451931,0.014489136263728143
0,16,0.07706458432412816,0.01073877493907206,0.10362806057758708,0.03200936438515782,0.07607793323695661,0.03859269917011261,0.013841248676180843
0,17,0.07764888610956507,0.011280234270040334,0.10620844726310773,0.031999803707003595,0.07446083799004555,0.0384115781635046,0.013161366805434227
0,18,0.0777232669665949,0.011718959441405358,0.10825414283714668,0.031857872381806374,0.07175559895113111,0.03823402039706707,0.012361767515540124
0,19,0.07775873094314477,0.012071979535886812,0.10987256043201511,0.03179764226078987,0.06919310279190541,0.038146355748176576,0.011918790638446808
0,20,0.077858017147495,0.012389356757285927,0.11130748742688394,0.031685130670666695,0.06733626835048198,0.03806643187999725,0.011642819829285144
0,21,0.07814199062909094,0.012820940934054595,0.11322959389688984,0.03156738821417093,0.06582115888595581,0.03796417526900768,0.011221000179648399
0,22,0.07817044179036227,0.013209494653094456,0.11493256567698494,0.031565270572900775,0.06362962797284126,0.037850172072649,0.010759396757930514
0,23,0.07838726637165162,0.013673829744497623,0.11693515187700243,0.03156140819191933,0.061423680186271666,0.037795092165470126,0.010331006534397601
0,24,0.07872419315411082,0.014071004222330395,0.11862126378660107,0.0315949922427535,0.059999365638941524,0.037732015177607534,0.010038719885051256
