agent,timestep,mean,variance,std_dev,q1,q3,median,mad,diff_mean,diff_std
4,0,0.08476092707420058,0.021247387522987826,0.14576483637348148,0.011424424825236201,0.05676020961254835,0.0354392621666193,0.023395152762532234,0.0,0.0
4,1,0.08550160768611036,0.01826894210249943,0.13516265054555354,0.018333686981350183,0.07566501712426543,0.036322424188256264,0.02199603244662285,0.0007406806119097837,0.055752305105859226
4,2,0.08647513594604872,0.015287220440615965,0.12364149966987607,0.02202376164495945,0.09732959566948314,0.037737966825564705,0.025349143892526627,0.0009735282599383632,0.04678839191365149
4,3,0.08706683280899577,0.013423787954622393,0.11586107178264145,0.024788350448943675,0.10895130527205765,0.039405322168022394,0.027913021971471608,0.0005916968629470565,0.0345977517051385
4,4,0.08675282879555492,0.012147262996452883,0.1102146224257602,0.02659632386639714,0.11329302918165922,0.04150080792605877,0.02998233046382666,-0.0003140040134408605,0.026355829198002948
4,5,0.08735354324808854,0.011599816658130377,0.10770244499606486,0.027150561939924957,0.11731639754143544,0.04346750043332577,0.03201110064983369,0.0006007144525336298,0.033571480306656236
4,6,0.0875889580903246,0.011702688498433691,0.10817896513848564,0.027822348196059464,0.11774608325213194,0.04316243790090084,0.032068845379399136,0.00023541484223605938,0.03374210800898779
4,7,0.08781694252056121,0.012071144665602706,0.1098687610997899,0.028033585066441446,0.11620428301393987,0.04280059039592743,0.032176293060183526,0.00022798443023660183,0.03524725969700059
4,8,0.08829798613919622,0.012599871351120845,0.11224914855410194,0.028104258776875213,0.11539258807897568,0.041801297664642335,0.03219521977007389,0.0004810436186350126,0.034841328560384674
4,9,0.08959921046209071,0.013293717992179885,0.1152983867718013,0.02783964923582971,0.11631420170888304,0.041517523676157,0.032411685772240156,0.001301224322894486,0.033804932067892535
4,10,0.09017526784402057,0.01376266544933853,0.11731438722227777,0.027217859867960215,0.11747937127947808,0.040770989470183844,0.03206225947942584,0.0005760573819298588,0.03334155218559134
4,11,0.09102431869449476,0.01435700829258336,0.11982073398449603,0.027107959566637873,0.11717296373099088,0.04044190850108862,0.032196359056979415,0.0008490508504742136,0.033023131970989564
4,12,0.0913018995055246,0.0150051677364368,0.12249558251805165,0.02670395454624668,0.11459166556596756,0.03982915133237839,0.031634573079645636,0.00027758081102982054,0.03224663856704801
4,13,0.09114640959719368,0.01551425473518329,0.12455623121780496,0.026705248188227414,0.11279498981311917,0.03960228003561497,0.031212724745273597,-0.0001554899083309281,0.031387193068928315
4,14,0.0912444047820843,0.0160065501738938,0.12651699559305776,0.027124592289328574,0.1111398970708251,0.03934770375490189,0.030540581501554698,9.799518489064209e-05,0.031751599623273945
4,15,0.09150908804161326,0.016601795661223377,0.1288479555958238,0.026844880264252424,0.10753088705241681,0.03908534646034241,0.029430455062538385,0.0002646832595289378,0.030716033487627612
4,16,0.09157812030805942,0.017170783520437397,0.13103733636043355,0.026565683167427776,0.1043431137688458,0.038906756043434146,0.028878518566489222,6.903226644617467e-05,0.029290010128588412
4,17,0.09184858205669291,0.017609536555391145,0.13270092899219335,0.02609112714417279,0.1023011900484562,0.03875668980181217,0.02877082908526063,0.0002704617486334792,0.028163366016795154
4,18,0.09229842139053872,0.018062418781162836,0.13439649839621134,0.02544017562177032,0.10221872404217719,0.03848930932581425,0.028589777881279588,0.00044983933384581184,0.027137849214303678
4,19,0.09224093065310764,0.01839276182306878,0.1356199167639797,0.02522457865998149,0.0999185586348176,0.03827883303165436,0.02816807074705139,-5.74907374310714e-05,0.02621482924079206
4,20,0.09229868422998382,0.01880567598809228,0.1371337886448569,0.025299644470214842,0.09550447314977646,0.03823341429233551,0.027770677208900453,5.775357687616618e-05,0.025729130147648428
4,21,0.09236603679701205,0.01939088612628197,0.13925116202847992,0.025461099669337274,0.09089673571288585,0.03809821382164955,0.026589772291481496,6.735256702824702e-05,0.0245088026900901
4,22,0.09252120671759283,0.019731458844738776,0.1404687112660281,0.025348690524697303,0.08966639768332242,0.037964296713471415,0.026184028014540672,0.0001551699205807745,0.023374085438997716
4,23,0.09257220541274945,0.020033144969663515,0.14153849289032125,0.02514385860413313,0.08775028549134732,0.037866393104195595,0.025623156130313872,5.099869515663171e-05,0.02169419348307025
4,24,0.09268229274710055,0.020268095664677993,0.14236606219418305,0.024925332888960837,0.08690453439485282,0.03776292540132999,0.02542995746480301,0.00011008733435108292,0.020092755541485784
