agent,timestep,mean,variance,std_dev,q1,q3,median,mad
0,296,0.12238994935641483,0.09936274183758843,0.31521856201307125,0.002987873554229736,0.0480974555015564,0.016027426719665526,0.014991116523742675
0,297,0.118819511332074,0.09745780440153612,0.3121823255751935,0.0030010223388671877,0.042918157577514646,0.015436303615570069,0.014607602357864381
0,298,0.12240049001209588,0.10108860970614048,0.3179443500144962,0.003371180593967438,0.04359514713287353,0.014877998828887939,0.014119315147399902
0,299,0.12122190909422176,0.10259729668240229,0.32030812771829925,0.0035720586776733397,0.057040953636169435,0.014619934558868408,0.013826507329940795
0,300,0.13272708991960605,0.11418617504209667,0.3379144492946353,0.002975571155548096,0.029030764102935792,0.012872415781021117,0.01202380657196045
0,301,0.13731605509410097,0.12271997855479864,0.3503141141244507,0.0029474496841430664,0.03275168091058731,0.010682296007871628,0.00989299938082695
0,302,0.13821908103264108,0.12335398291221504,0.3512178567672991,0.0029434442520141603,0.03286738842725754,0.011453944444656371,0.010624485462903979
0,303,0.13287053333253274,0.11504838404593615,0.3391878300380722,0.0029450178146362303,0.030141259729862212,0.011647099256515503,0.010767382383346557
0,304,0.1299129460387084,0.11203410577798317,0.3347149619870363,0.002963721752166748,0.030723908543586732,0.011641240119934082,0.010751521587371827
0,305,0.12050947338963551,0.1028749406665473,0.32074123630513635,0.0035354407504200936,0.03348085097968578,0.01239820346236229,0.011455609649419786
0,306,0.12402735982711117,0.10484925398131151,0.32380434521684776,0.003321637958288193,0.034670227020978925,0.01255410797894001,0.011609618738293649
0,307,0.12398586007766425,0.10454473570304583,0.32333378373291866,0.0038493625819683076,0.03491805121302605,0.011930410563945771,0.010980330407619476
0,308,0.12469355841167272,0.10425787326815579,0.32288987792768575,0.0043319003656506535,0.03492853790521622,0.01228392794728279,0.011439628154039382
0,309,0.12340862893809874,0.1026353139635094,0.3203674670803972,0.004508515447378158,0.0433427944779396,0.01200556233525276,0.011231733113527296
0,310,0.11904168614807227,0.10074244441543571,0.3173995028594653,0.00422382652759552,0.04558233171701431,0.011781811341643335,0.011081215366721155
0,311,0.109936068750297,0.09791478409279393,0.312913381134131,0.004314469173550606,0.03436294570565224,0.01305188499391079,0.012194370850920677
0,312,0.1083212676923722,0.0976582991732728,0.31250327866003713,0.004273170977830887,0.03404123559594154,0.014681431651115417,0.013535842299461365
0,313,0.10648288639883201,0.09757090337697281,0.31236341555465935,0.0032037414610385892,0.032520265132188794,0.012284477055072785,0.01113039404153824
0,314,0.10658916869821648,0.09753932367070643,0.3123128618400248,0.0034593578428030016,0.03700654394924641,0.015662357211112976,0.01442696899175644
0,315,0.10679274001158774,0.09775692417003362,0.31266103717929683,0.0035584803670644758,0.037011100538074965,0.015392860770225525,0.014268606901168823
