agent,timestep,mean,variance,std_dev,q1,q3,median,mad
2,0,0.024218381011486052,0.008228112056312147,0.09070894143529704,0.002175748348236084,0.013820409774780273,0.00522458553314209,0.003918886184692383
2,1,0.014577844139933587,0.0021823484274602683,0.046715612245375404,0.002460181713104248,0.00964781641960144,0.004351019859313965,0.0024509429931640625
2,2,0.12130929139765599,0.19261043363843738,0.4388740521361879,0.0036301612854003906,0.023130039374033608,0.007904807726542154,0.005313714345296223
2,3,0.3205989112790674,0.3353986302420612,0.5791361068367791,0.008900046348571777,0.16055570542812347,0.027594774961471558,0.023314297199249268
2,4,0.4781086415751279,0.5950390407351204,0.7713877369618475,0.012603211402893066,0.531017804145813,0.07863848209381104,0.07141084671020508
2,5,0.5976046504537017,0.888010663861557,0.942343177330614,0.015571683645248413,1.004519522190094,0.10419402122497559,0.09589705467224122
2,6,0.6562377327214927,0.9988791556745525,0.9994394207127076,0.01979069709777832,1.1536582708358765,0.12594311237335204,0.11646587848663328
2,7,0.6229015541049837,1.0343938079075075,1.0170515266728168,0.018285107612609864,0.6167845845222473,0.11702113151550293,0.10771076679229737
2,8,0.46322558231763544,0.6644864885969448,0.815160406666654,0.012332838773727418,0.38702844381332396,0.09221105575561522,0.08618376255035398
2,9,0.26663612643748524,0.3723366625551804,0.6101939548661396,0.007246255874633789,0.17358468770980837,0.02184457778930664,0.019170522689819336
2,10,0.16229401985131206,0.2414914810263616,0.4914178273387745,0.0045926570892333984,0.09477784633636474,0.014099526405334472,0.01177876591682434
2,11,0.12282170052610336,0.19553162386088832,0.44218957909576334,0.003966128826141358,0.060078549385070804,0.013029122352600097,0.010820102691650391
2,12,0.11982440818198024,0.200052150363568,0.4472718975786071,0.003682887554168701,0.05429576635360718,0.01218702793121338,0.010135102272033692
2,13,0.13277692074209455,0.22471049173761284,0.47403638229318734,0.003516972064971924,0.057724511623382574,0.012009763717651367,0.010109019279479981
2,14,0.14346038092128932,0.24100566443875276,0.49092327754828735,0.003592956066131592,0.05670444965362549,0.011610889434814455,0.009641003608703614
2,15,0.1532437612912804,0.2451550847083168,0.49513138125988015,0.0036988258361816406,0.05412934422492981,0.011426353454589845,0.00955510139465332
2,16,0.16439415171124042,0.2445994709450952,0.49456998589188084,0.004088962078094482,0.05807483196258545,0.012505102157592773,0.010479140281677245
2,17,0.16686479440905155,0.22436286007376516,0.4736695684480534,0.005276000499725341,0.06383905410766601,0.0148606538772583,0.012189245223999024
2,18,0.16490151052743196,0.20934331334992712,0.45754050460033274,0.0068098664283752445,0.06837607622146606,0.017466211318969728,0.013829779624938966
2,19,0.17021781200394034,0.21142795824433852,0.4598129600656538,0.008511817455291748,0.07694182395935059,0.021669173240661622,0.01717486381530762
2,20,0.19146246274605394,0.24253543825936685,0.492478870876068,0.01017310619354248,0.09277443885803223,0.026846146583557128,0.021471428871154784
2,21,0.2125012684541941,0.2776209987707386,0.5268975220768632,0.011602163314819336,0.1083224058151245,0.031522154808044434,0.025017619132995605
2,22,0.23059799777299164,0.30135562929123894,0.548958677216454,0.010963058471679688,0.12748153805732726,0.03272600173950195,0.026998543739318842
2,23,0.24241439629644154,0.31728949400894185,0.5632845586459315,0.010153913497924806,0.14638668298721313,0.032585549354553225,0.02786481082439423
