agent,timestep,mean,variance,std_dev,q1,q3
0,0,0.030734763657138682,0.007818857963214678,0.08842430640505289,0.0,0.025059920735657215
0,1,0.030681407423981,0.003739542462284676,0.06115179852044154,0.00629468122497201,0.024392902618274093
0,2,0.030766235870219923,0.002580895935154204,0.05080251898433978,0.008751089063783486,0.024696878002335627
0,3,0.030122128265994252,0.001859586397609134,0.043122921951198226,0.009286727756261826,0.025624134461395442
0,4,0.029416532279655804,0.0013995787068952126,0.03741094367822352,0.010333127481862903,0.026682392973452804
0,5,0.028758752276054587,0.0013514394382415273,0.036761929196405446,0.010278106108307839,0.02574229650199413
0,6,0.02803028604605235,0.001294873195070052,0.03598434652831772,0.010082545527257025,0.024969373317435383
0,7,0.027203966909500304,0.0012357752443863444,0.035153595042133945,0.009779429389163851,0.024113305658102036
0,8,0.026631129095845387,0.001194382109106378,0.0345598337540327,0.009543128637596964,0.02336382386274636
0,9,0.026586516024617014,0.0012325991371471166,0.03510839126401431,0.009408218786120415,0.02306327447295189
0,10,0.026314522608797995,0.00119249569248092,0.03453253093071691,0.009351881500333548,0.022988147754222154
0,11,0.02626974236196373,0.0012019408419210768,0.034669018473574884,0.00935086258687079,0.02303263028152287
0,12,0.026197830082927833,0.0011685335458268865,0.034183819941997214,0.009422629652544857,0.023277590284124017
0,13,0.026644641636232848,0.0011949861877999601,0.034568572255734835,0.00957740591838956,0.023717200942337514
0,14,0.026808534491090105,0.0011872894339428975,0.034457066531306715,0.009570239624008537,0.02409590408205986
0,15,0.02681591782233678,0.0011776431417281174,0.03431680552918814,0.009589275531470775,0.024729508999735115
0,16,0.026998365939073267,0.0012154942665857373,0.034863939344052006,0.00959934014827013,0.025089215580374
0,17,0.027320151707811748,0.001252997995574245,0.035397711727938645,0.00957925645634532,0.024754391144961117
0,18,0.027544606548759624,0.0012974780069294441,0.03602052202466594,0.009546955954283474,0.025066585280001163
0,19,0.028069765722912268,0.0013677632435081036,0.03698328329810786,0.009594287723302841,0.0253050584346056
0,20,0.028765325713085474,0.001482741428115816,0.03850638165441952,0.009716431237757206,0.02555404519662261
0,21,0.028887523976790248,0.0015239828459754571,0.0390382228844431,0.00967901605181396,0.02556381784379482
0,22,0.028797898906413467,0.001543944542115047,0.03929305971943451,0.009604746988043188,0.025581329315900802
0,23,0.028866355386259965,0.001560745249394521,0.03950626848228672,0.00953272832557559,0.02567499252036214
0,24,0.02884523170622997,0.0015811006143001641,0.03976305589740512,0.009603523742407562,0.02544013047590852
