timestep,agent_2_vs_0_mean,agent_2_vs_0_variance,agent_2_vs_0_std_dev,agent_2_vs_0_q1,agent_2_vs_0_q3,agent_2_vs_1_mean,agent_2_vs_1_variance,agent_2_vs_1_std_dev,agent_2_vs_1_q1,agent_2_vs_1_q3,agent_2_vs_2_mean,agent_2_vs_2_variance,agent_2_vs_2_std_dev,agent_2_vs_2_q1,agent_2_vs_2_q3
10,7.016385705210264e-05,0.0001489627676873136,0.01220503042549725,-0.008451989502646029,0.008585314825177192,-7.441785714909201e-05,5.4574552868452486e-05,0.007387459161880524,-0.0050841075426433235,0.005074446235084906,2.493322293565143e-05,0.00016648191713467724,0.012902787184739476,-0.00915127733023837,0.009114925272297115
11,7.350410637562166e-05,0.00015284485227934079,0.012363043811268355,-0.008567565702833235,0.008656316134147345,-6.897803038576967e-05,5.457433324083632e-05,0.007387444296970118,-0.005125421559205279,0.005057024117559194,8.484759252751247e-05,0.00016835491902287384,0.012975165471887973,-0.0091834096936509,0.009231549501419068
12,7.165647629852172e-05,0.00015595249381791378,0.012488094082681863,-0.008745923428796232,0.008814961172174663,-5.77379448004649e-05,5.488892123748379e-05,0.0074087057734454394,-0.005110578192397952,0.005011735076550394,0.0001245103387304698,0.0001700718882609195,0.013041161307986321,-0.009140268061310053,0.009395162586588412
13,7.167076381942028e-05,0.00015881429319085534,0.012602154307532318,-0.00882205314701423,0.00894911577925086,-6.047265911220165e-05,5.532057913149816e-05,0.007437780524558261,-0.005195378488861025,0.005046047084033489,0.00015483781758957775,0.000171289412698433,0.01308775812346916,-0.009244139911606908,0.009348758542910219
14,9.54401903777034e-05,0.00016058206511131788,0.012672097897006553,-0.00878722220659256,0.00891559532028623,-5.673309910787794e-05,5.576839379245102e-05,0.00746782389940008,-0.00523606309434399,0.005167942377738655,0.00016024914438807176,0.0001715613981428785,0.013098144835925373,-0.009351839986629784,0.009528068470535798
15,0.00010245410342060497,0.0001622185901950329,0.012736506200486572,-0.008776973257772625,0.009009398752823472,-4.522042201577277e-05,5.613780306638596e-05,0.007492516470878523,-0.005292727472260595,0.005183851602487266,0.00014485296795057362,0.00017164766822081972,0.013101437639466125,-0.00931942902971059,0.009579324000515043
16,9.717713569436453e-05,0.00016288498272676563,0.012762640115852425,-0.008875460620038212,0.009000447334256024,-3.6529476415380496e-05,5.65797163743617e-05,0.007521948974458794,-0.005258922098437324,0.005250123422592878,0.00011859637740039033,0.00017120554127106593,0.013084553537322775,-0.009411771642044186,0.00955195645801723
17,0.00010622629434568806,0.0001638696401056432,0.012801157764266605,-0.008832941995933652,0.009134332649409771,-3.369924472157438e-05,5.692259666846554e-05,0.007544706532958425,-0.0052618250367231665,0.005241711623966694,0.00010295050496584737,0.00017069366476375354,0.013064978559636198,-0.009447069611633196,0.009636450558900833
18,0.0001077135971729876,0.0001646802225882019,0.012832779223075642,-0.008837331016547977,0.009150492632761598,-2.521366058019342e-05,5.719173202335197e-05,0.007562521538703342,-0.005233705963473767,0.005250239314045757,9.920354467874857e-05,0.00016999744715351064,0.013038306912843809,-0.009490632545202972,0.009538825950585306
19,9.147873778420034e-05,0.00016616588373411862,0.012890534656643169,-0.008803060604259371,0.009133381198626013,-2.029162345977964e-05,5.7498839303339865e-05,0.007582798909593994,-0.005286180053371936,0.005337317439261824,0.000102689053506474,0.00016979549737904218,0.013030560132973646,-0.009508533368352801,0.009492272092029453
20,8.375265776005106e-05,0.00016680453867869732,0.01291528314357441,-0.008972439507488161,0.009183270786888896,-2.549380394950278e-05,5.754818889636141e-05,0.00758605226032364,-0.005300393863581121,0.005245197284966707,0.00012953774545050695,0.00016915905951085848,0.013006116234712747,-0.009489568858407437,0.009453191282227635
21,9.842529633257073e-05,0.0001675254459272737,0.012943162130147087,-0.00895443360786885,0.009228010778315365,-2.143932108680019e-05,5.753406971432229e-05,0.0075851216018151145,-0.005299153464147821,0.005246425943914801,0.00015965288835403043,0.00016954801748885254,0.013021060536256351,-0.009441672451794149,0.00937944329343736
22,8.925107033719542e-05,0.00016745584348872307,0.01294047307824266,-0.009075043047778309,0.009194931108504535,-1.9873589572380294e-05,5.751880922575584e-05,0.007584115586260262,-0.005337461142335087,0.005290642916224896,0.00018230624405550765,0.00016990571129416203,0.013034788502087866,-0.009478028258308768,0.00943903513252735
23,8.630184994224693e-05,0.00016807705287801892,0.012964453435375474,-0.009021690650843083,0.009293853829149157,-1.83048828804749e-05,5.774385220223651e-05,0.007598937570623706,-0.0053416508017107844,0.005329144379356876,0.0001883433750108816,0.00017059580020322102,0.01306123272142492,-0.009499175241217017,0.00959448297508061
24,8.587730862229362e-05,0.00016772068630717705,0.012950702154986697,-0.009069000254385173,0.009192819986492394,-2.0488803048938275e-05,5.776901363346306e-05,0.007600592979068348,-0.005365724564762786,0.00530152479186654,0.00018934107650071385,0.0001702883246673725,0.013049456872505173,-0.00945092507172376,0.009441428119316697
