agent,timestep,mean,variance,std_dev,q1,q3
1,0,0.02531305444734171,0.008123727424500102,0.09013172263138047,0.0010336637496948242,0.014977039070799947
1,1,0.02322194444804918,0.005089166151905497,0.07133839185113088,0.001049155369400978,0.013024598476476967
1,2,0.02103752294207613,0.0037125759692055553,0.06093091144243253,0.0010818435500065484,0.01156895987999936
1,3,0.018771486395027022,0.002778193314358251,0.05270856964819147,0.001116124913096428,0.010422752180602401
1,4,0.016660763433035464,0.00204371635915617,0.04520748122994877,0.0011833146214485168,0.00939058093354106
1,5,0.012914244844324421,0.0014215985674909763,0.037704092184946934,0.001027122139930725,0.007132315449416638
1,6,0.009611634127662982,0.0009192858336141113,0.030319726806389783,0.0009126752614974976,0.005372225306928158
1,7,0.0070247507189470345,0.0005647669749552316,0.023764826423839744,0.0008596573024988174,0.004222959280014038
1,8,0.005274066501946654,0.00033113967736171423,0.018197243674845764,0.0008427537977695465,0.0035821662284433843
1,9,0.0042452345178159885,0.00021690087304078025,0.014727554890095649,0.0008129432797431945,0.003177314205095172
1,10,0.003549740380533039,0.00014509260291834726,0.01204543909196951,0.000814826786518097,0.0029588840436190365
1,11,0.0031863935014326125,0.00011046315585027073,0.010510145377218658,0.0008107870817184448,0.002786501357331872
1,12,0.0029954102265462284,9.084254019795322e-05,0.009531135304776301,0.0007982861250638961,0.0026949406135827305
1,13,0.0028677694896794854,7.932938613770335e-05,0.008906704561042953,0.0007924363017082214,0.0025928981602191927
1,14,0.0027368249830789864,6.837834912057075e-05,0.008269120214422497,0.00077601820230484,0.002492790296673775
1,15,0.0025532379425596444,5.761655504661197e-05,0.007590556965507338,0.0007641863077878952,0.002392166294157505
1,16,0.002442550352634862,4.972367470843305e-05,0.00705150159245767,0.0007327258586883544,0.002303129993379116
1,17,0.002314579285252839,4.261124090713321e-05,0.006527728617760791,0.0007246144115924836,0.0022271179594099523
1,18,0.0022043390035256746,3.875832550107794e-05,0.006225618483418169,0.000718066468834877,0.0021171561907976865
1,19,0.0021316162491403523,3.6756245622356084e-05,0.006062692934856266,0.0007054857909679413,0.002052954770624638
1,20,0.0020939558860845866,4.3205095189705955e-05,0.006573058282847183,0.0006950434297323226,0.002016422059386969
1,21,0.002002961420277134,3.9569847263175e-05,0.006290456840578035,0.0006818354129791259,0.0019877818413078785
1,22,0.001955756761999801,3.493807527797018e-05,0.005910843871899357,0.0006698589771986007,0.0019672127440571786
1,23,0.0019333247742149978,3.554446076887823e-05,0.0059619175412679295,0.0006649903953075409,0.0019301578402519228
1,24,0.0019041811073105784,3.040373222605066e-05,0.005513957945618615,0.0006631411612033844,0.0018981987610459327
