cluster_id,agent_i,agent_j,mean,std,var,q1,q3,count,cluster_size
5,0,0,-0.001196597137979158,0.018370060818533904,0.0003374591344766346,-0.013625508407130837,0.011427139630541205,3306,3306
5,0,1,-0.0013682746214110965,0.007213060869928074,5.2028247113287546e-05,-0.006277877953834832,0.0035510396701283753,3306,3306
5,0,2,0.0004749082312192396,0.007674797890062631,5.890252265330981e-05,-0.004563490627333522,0.0057016873033717275,3306,3306
5,1,0,-0.0013682747129569928,0.007213060894834345,5.202824747258844e-05,-0.006277872482314706,0.0035510400193743408,3306,3306
5,1,1,-0.007886467377860643,0.025399793839794238,0.0006451495271040492,-0.02540487889200449,0.00954843359068036,3306,3306
5,1,2,-0.0006270852828331723,0.010830233373913313,0.00011729395493342574,-0.00795082887634635,0.007210194831714034,3306,3306
5,2,0,0.00047490830568226136,0.0076747978836369905,5.8902522554678835e-05,-0.004563489346764982,0.0057016892824321985,3306,3306
5,2,1,-0.0006270852904612634,0.010830233325211354,0.0001172939538785186,-0.007950824219733477,0.007210198091343045,3306,3306
5,2,2,-0.009964209831975704,0.016450018036246315,0.00027060309339282907,-0.021706951782107353,0.0014174470852594823,3306,3306
6,0,0,-0.013937404579426185,0.014520584463133724,0.0002108473731510005,-0.024037462659180164,-0.0041716842679306865,2214,2214
6,0,1,0.0020086495919158774,0.005764910512337468,3.3234193215259046e-05,-0.0020128674805164337,0.005860584904439747,2214,2214
6,0,2,0.0060055950338836145,0.008780831038288667,7.710299372297363e-05,-0.00033576064743101597,0.012131487252190709,2214,2214
6,1,0,0.002008649786427792,0.005764910470468715,3.3234192732519825e-05,-0.00201286724768579,0.005860585602931678,2214,2214
6,1,1,-0.01841963965070733,0.01784793403419431,0.0003185487492889516,-0.029469578992575407,-0.007755064521916211,2214,2214
6,1,2,-0.0007800262916897101,0.01148314565729472,0.0001318626341866466,-0.0080406388733536,0.006985051557421684,2214,2214
6,2,0,0.0060055951314353425,0.0087808309269825,7.710299176825234e-05,-0.0003357616369612515,0.012131482129916549,2214,2214
6,2,1,-0.0007800261606173102,0.011483145752308542,0.00013186263636876173,-0.008040637942031026,0.006985043408349156,2214,2214
6,2,2,0.006607095804685927,0.022781449314281166,0.0005189944328591619,-0.00876139709725976,0.0239365859888494,2214,2214
7,0,0,0.02271147488474862,0.015384155270791086,0.00023667223339580916,0.012795166578143835,0.03321020305156708,3127,3127
7,0,1,0.0011721633563819371,0.006373286042663945,4.0618774981615045e-05,-0.0030206810915842652,0.0054235514253377914,3127,3127
7,0,2,-0.0023972722702566,0.007717894025803851,5.956588819353877e-05,-0.007802706910297275,0.002964358776807785,3127,3127
7,1,0,0.001172163367297037,0.006373286060847469,4.0618775213392654e-05,-0.003020678414031863,0.005423548631370068,3127,3127
7,1,1,0.030146363148381466,0.014793859467868913,0.0002188582779550547,0.0196504732593894,0.04042166657745838,3127,3127
7,1,2,0.002508270125049111,0.009179486790694824,8.426297774054078e-05,-0.0037313695065677166,0.008653295692056417,3127,3127
7,2,0,-0.0023972722241670033,0.007717894042240828,5.956588844725647e-05,-0.0078027059789747,0.0029643551679328084,3127,3127
7,2,1,0.0025082701942765787,0.009179486819732734,8.426297827364699e-05,-0.003731372533366084,0.008653292898088694,3127,3127
7,2,2,0.01805122979190442,0.013478207392259836,0.00018166207450876772,0.009185680653899908,0.026910892687737942,3127,3127
8,0,0,0.02206248024179201,0.013415886989968097,0.00017998602372759525,0.013907111249864101,0.03109324723482132,2429,2429
8,0,1,0.0037400935848758083,0.006243239052339507,3.897803386465711e-05,-0.00045856134966015816,0.008217081427574158,2429,2429
8,0,2,-0.0062617048517750636,0.008311346565702956,6.90784817352223e-05,-0.0118167195469141,-0.0004567825235426426,2429,2429
8,1,0,0.0037400936144469294,0.006243239115531775,3.897803465370598e-05,-0.00045856088399887085,0.008217082358896732,2429,2429
8,1,1,0.023459395831185302,0.019553837025913713,0.0003823525424359941,0.009370549581944942,0.038322772830724716,2429,2429
8,1,2,0.0024688489047466127,0.011901543715175876,0.0001416467428042424,-0.00635378435254097,0.011404164135456085,2429,2429
8,2,0,-0.006261704876122114,0.008311346665831224,6.90784833996238e-05,-0.0118167195469141,-0.00045678671449422836,2429,2429
8,2,1,0.002468848840536062,0.011901543602689633,0.00014164674012672254,-0.006353788077831268,0.011404162272810936,2429,2429
8,2,2,0.012390683378034378,0.01652608594511086,0.00027311151666519075,0.0004659658297896385,0.02491060271859169,2429,2429
9,0,0,-0.026979457596074438,0.01485600046979656,0.00022070074995859563,-0.0375224482268095,-0.01710995752364397,2554,2554
9,0,1,-0.0014902564853471912,0.007324314698056787,5.364558579617068e-05,-0.006536648725159466,0.0032208910561166704,2554,2554
9,0,2,0.00030275988067079485,0.007330829128988747,5.374105571842991e-05,-0.004595056874677539,0.004978488548658788,2554,2554
9,1,0,-0.0014902566887093518,0.007324314756517053,5.364558665253346e-05,-0.0065366438357159495,0.003220887912902981,2554,2554
9,1,1,-0.03101617249819,0.015961464626848276,0.00025476835303412884,-0.04209322948008776,-0.020509169902652502,2554,2554
9,1,2,-0.005273602996741698,0.009783119909264778,9.570943515905286e-05,-0.012705839006230235,0.0015166578232310712,2554,2554
9,2,0,0.0003027597871716058,0.007330829006990118,5.374105392972773e-05,-0.0045950597850605845,0.0049784897128120065,2554,2554
9,2,1,-0.005273603192001735,0.009783119784992966,9.570943272752084e-05,-0.012705843197181821,0.001516649208497256,2554,2554
9,2,2,-0.013150911225056489,0.015390790662791509,0.0002368764372258703,-0.022861848585307598,-0.0033931476646102965,2554,2554
10,0,0,-0.0038028372784217855,0.01869864345497061,0.00034963926705611524,-0.015927225351333618,0.009037313517183065,2755,2755
10,0,1,0.0024009898187520367,0.008406401324391322,7.066758322672818e-05,-0.0039245435036718845,0.00828917557373643,2755,2755
10,0,2,0.007163508945738833,0.009218065970405136,8.497274023474116e-05,0.00045038224197924137,0.014327290002256632,2755,2755
10,1,0,0.002400989841670643,0.008406401368367468,7.066758396609044e-05,-0.003924542106688023,0.008289182092994452,2755,2755
10,1,1,0.021432531718428783,0.019177435272141722,0.0003677740236171855,0.008112494833767414,0.03406963683664799,2755,2755
10,1,2,0.011438054610517032,0.00869021288770715,7.551980003367145e-05,0.005853058537468314,0.017463750205934048,2755,2755
10,2,0,0.0071635090029429135,0.009218065963923402,8.497274011524307e-05,0.0004503810778260231,0.014327291864901781,2755,2755
10,2,1,0.011438054317228594,0.00869021289334185,7.551980013160491e-05,0.0058530590031296015,0.017463750205934048,2755,2755
10,2,2,0.01591064625315304,0.015936723396961287,0.0002539791526312533,0.0036228684475645423,0.028378951363265514,2755,2755
11,0,0,0.001057463126817073,0.016373902820124443,0.0002681046935628792,-0.010397844482213259,0.013686589896678925,2295,2295
11,0,1,0.001161917653477554,0.006198891865716049,3.8426260362840596e-05,-0.003053179942071438,0.005357566522434354,2295,2295
11,0,2,0.0022197895532439426,0.0096807148471515,9.37162399518595e-05,-0.004729927983134985,0.008755425922572613,2295,2295
11,1,0,0.0011619176786628294,0.006198891878326187,3.842626051917836e-05,-0.003053179243579507,0.005357562797144055,2295,2295
11,1,1,0.01662719731935866,0.016340441165818904,0.0002670100174935891,0.006355526857078075,0.02700087148696184,2295,2295
11,1,2,0.008551445653677811,0.006921267863133776,4.790394883324839e-05,0.004225384909659624,0.013288303278386593,2295,2295
11,2,0,0.002219789594813597,0.009680714778947304,9.371623863132876e-05,-0.004729924723505974,0.008755423128604889,2295,2295
11,2,1,0.008551445741230249,0.006921267879895361,4.7903949065271215e-05,0.004225382814183831,0.013288305141031742,2295,2295
11,2,2,0.0028173768637734333,0.012721578743106048,0.00016183856571704765,-0.006946825422346592,0.01204677578061819,2295,2295
12,0,0,-0.013355036801830185,0.01701791892378748,0.00028960956449660405,-0.02523921150714159,-0.0017737300659064204,2476,2476
12,0,1,-0.009428801637589844,0.007576356779302291,5.7401182047279786e-05,-0.014481878839433193,-0.004588571609929204,2476,2476
12,0,2,-0.0005927355723278386,0.008545826810257406,7.303115587091428e-05,-0.006868552067317069,0.005587850580923259,2476,2476
12,1,0,-0.009428801457360025,0.007576356697635317,5.7401180809803526e-05,-0.014481878373771906,-0.004588565556332469,2476,2476
12,1,1,-0.03550260133457775,0.019814120753431096,0.00039259938123154887,-0.04982810467481613,-0.0216724150814116,2476,2476
12,1,2,-0.008497068940623105,0.01087871254235338,0.00011834638657915673,-0.01672558393329382,-0.0007039717165753245,2476,2476
12,2,0,-0.0005927355784988851,0.008545826788481044,7.303115549872022e-05,-0.006868553347885609,0.0055878497660160065,2476,2476
12,2,1,-0.008497068768142357,0.01087871241700507,0.00011834638385190029,-0.016725586727261543,-0.0007039725314825773,2476,2476
12,2,2,-0.0049665932462376544,0.012736558448352185,0.00016221992110829143,-0.013519673841074109,0.004344656132161617,2476,2476
13,0,0,-0.009415099634259483,0.01547098486607675,0.00023935137272637584,-0.018928598146885633,0.0005113059014547616,2588,2588
13,0,1,-0.005449637135159163,0.006252484123946055,3.9093557720197465e-05,-0.009437053231522441,-0.0012899362482130527,2588,2588
13,0,2,0.003997197984824845,0.00802263884041997,6.436273396381509e-05,-0.002086687192786485,0.009798784274607897,2588,2588
13,1,0,-0.0054496371953910465,0.006252484046172219,3.9093556747638124e-05,-0.009437055326998234,-0.001289932755753398,2588,2588
13,1,1,-0.035825784001200726,0.014831158469052995,0.00021996326153416235,-0.046615779399871826,-0.026761788874864578,2588,2588
13,1,2,-0.0026820129744819735,0.00964304542203017,9.298832501133704e-05,-0.009339349577203393,0.003532362054102123,2588,2588
13,2,0,0.003997197897423388,0.008022638809749598,6.436273347170043e-05,-0.0020866895210929215,0.009798785671591759,2588,2588
13,2,1,-0.0026820130944284403,0.009643045543217951,9.298832734857559e-05,-0.009339356562122703,0.003532364673446864,2588,2588
13,2,2,-0.018090084987103083,0.012720374217707369,0.00016180792023851438,-0.02623696392402053,-0.010094105266034603,2588,2588
14,0,0,-0.0022756898240155732,0.014638723122926202,0.00021429221466969423,-0.01106659253127873,0.006959309219382703,2668,2668
14,0,1,-0.0019439621467425695,0.007691265975233456,5.9155572301783836e-05,-0.007429877296090126,0.0032839233754202724,2668,2668
14,0,2,-0.0017781594821050864,0.009711704234910901,9.431719914638635e-05,-0.008277440443634987,0.004840819397941232,2668,2668
14,1,0,-0.0019439623651631083,0.007691266121940029,5.9155574558502404e-05,-0.007429875899106264,0.0032839199993759394,2668,2668
14,1,1,0.0024954189669377587,0.01652190957296031,0.00027297349593707746,-0.00818492891266942,0.013296846998855472,2668,2668
14,1,2,0.0031838030216191243,0.008512020553539317,7.245449390387577e-05,-0.0024630463449284434,0.009194087469950318,2668,2668
14,2,0,-0.0017781594869266356,0.009711704302843037,9.431720046585996e-05,-0.008277443703263998,0.004840819980017841,2668,2668
14,2,1,0.0031838030528392003,0.00851202067678239,7.245449600197091e-05,-0.0024630428524687886,0.00919408886693418,2668,2668
14,2,2,-0.0004435094325989799,0.01242341847828445,0.00015434132668657954,-0.007714671432040632,0.007568582543171942,2668,2668
15,0,0,-0.017731985749476382,0.016274240491770897,0.0002648509035839954,-0.029702207073569298,-0.007775628939270973,1905,1905
15,0,1,-0.004591654299300352,0.007181536820059703,5.157447109787323e-05,-0.00985175184905529,-0.00011386838741600513,1905,1905
15,0,2,-0.006797660418005117,0.008603397385635843,7.401844657516565e-05,-0.013036062009632587,-0.000976933166384697,1905,1905
15,1,0,-0.0045916544025387425,0.00718153683338816,5.157447128931084e-05,-0.009851748123764992,-0.00011386629194021225,1905,1905
15,1,1,0.009174007894208512,0.022267735473085148,0.0004958520430992946,-0.007088502869009972,0.024318009614944458,1905,1905
15,1,2,0.0003900590897207772,0.009642541242531217,9.297860161391545e-05,-0.00656209047883749,0.007324010133743286,1905,1905
15,2,0,-0.006797660574783862,0.008603397517218335,7.401844883927862e-05,-0.01303606666624546,-0.0009769300231710076,1905,1905
15,2,1,0.0003900592519841805,0.009642541197521726,9.297860074590372e-05,-0.006562097929418087,0.007324011996388435,1905,1905
15,2,2,-0.013467544317489925,0.013341877219404472,0.000178005687737664,-0.02363477647304535,-0.00514630414545536,1905,1905
16,0,0,0.02190596174973741,0.017000702438969728,0.0002890238834183913,0.011241583153605461,0.035077501088380814,2393,2393
16,0,1,0.0005496279831386665,0.006430290185744797,4.134863187288586e-05,-0.003465285524725914,0.004936560522764921,2393,2393
16,0,2,-0.0013102002833890885,0.00811416134480199,6.583961432947885e-05,-0.006728389300405979,0.00460854172706604,2393,2393
16,1,0,0.0005496278239979972,0.006430290163454092,4.134863158621446e-05,-0.0034652836620807648,0.004936562851071358,2393,2393
16,1,1,0.024065722973890386,0.01677029911217715,0.00028124293231188965,0.013052447699010372,0.0355527438223362,2393,2393
16,1,2,-0.00013580160342760905,0.011170252711658255,0.00012477454564230862,-0.008400695398449898,0.00842110812664032,2393,2393
16,2,0,-0.0013102001543008912,0.008114161474398114,6.583961643260657e-05,-0.0067283883690834045,0.004608542192727327,2393,2393
16,2,1,-0.00013580169989713817,0.011170252627810656,0.00012477454376911087,-0.008400705642998219,0.008421111851930618,2393,2393
16,2,2,0.002265146483037297,0.01949055496356731,0.00037988173278783827,-0.010830175131559372,0.015304763801395893,2393,2393
17,0,0,-0.008494033051099583,0.015982127338598277,0.00025542839426717043,-0.01973523199558258,0.0013280215207487345,2379,2379
17,0,1,0.00023867107702259832,0.007088948499712177,5.0253190831571534e-05,-0.004682587226852775,0.004883839748799801,2379,2379
17,0,2,-0.007237037045222688,0.008994614019670518,8.090308136285343e-05,-0.014001182746142149,-0.001445895410142839,2379,2379
17,1,0,0.00023867113253885834,0.007088948538294998,5.025319137859479e-05,-0.004682590253651142,0.0048838399816304445,2379,2379
17,1,1,-0.021562516946843135,0.019128716411070466,0.0003659077915351566,-0.03378094546496868,-0.010240867733955383,2379,2379
17,1,2,-0.014643086893554463,0.00891764898752211,7.95244634646541e-05,-0.021233471110463142,-0.009237590711563826,2379,2379
17,2,0,-0.007237036986109739,0.00899461392477721,8.090307965579609e-05,-0.014001184143126011,-0.0014458971563726664,2379,2379
17,2,1,-0.014643086693705712,0.008917649196045483,7.952446718373066e-05,-0.021233469247817993,-0.009237588848918676,2379,2379
17,2,2,0.0030012843178521755,0.018271862830738207,0.0003338609713053125,-0.009176051244139671,0.01425917400047183,2379,2379
18,0,0,0.006304799300011155,0.014230246597488366,0.00020249991822532924,-0.0024204105138778687,0.013802378671243787,2048,2048
18,0,1,0.004323841085529523,0.006731189874670601,4.5308917128868015e-05,0.0002818130888044834,0.008884988725185394,2048,2048
18,0,2,0.0035392688990896204,0.008813848448961287,7.76839244812573e-05,-0.0025152075686492026,0.009361099917441607,2048,2048
18,1,0,0.004323841092315206,0.006731189881529026,4.530891722119875e-05,0.00028181762900203466,0.008884987561032176,2048,2048
18,1,1,-0.008593568143098196,0.015481735063504197,0.0002396841205765353,-0.019324328750371933,0.0022656721412204206,2048,2048
18,1,2,-0.0066807270374056316,0.009306507203852966,8.661107633536715e-05,-0.013252039439976215,-3.0348484870046377e-05,2048,2048
18,2,0,0.003539268872913226,0.008813848368024367,7.76839230545258e-05,-0.002515205240342766,0.00936110015027225,2048,2048
18,2,1,-0.006680727117313268,0.009306507311031853,8.661107833028933e-05,-0.013252037111669779,-3.035069676116109e-05,2048,2048
18,2,2,0.0018492360780726358,0.012336291588699672,0.00015218409016142225,-0.005611693020910025,0.008792877895757556,2048,2048
19,0,0,-0.01401969591157367,0.013926436322228918,0.00019394562863709691,-0.02279437007382512,-0.005358503549359739,2574,2574
19,0,1,-0.0026478636775637697,0.005905312177461578,3.4872711913276005e-05,-0.006396772805601358,0.0008245430217357352,2574,2574
19,0,2,0.0036010022480640505,0.007665679659469025,5.8762644641597146e-05,-0.0011308585235383362,0.008893948514014482,2574,2574
19,1,0,-0.0026478635421472874,0.005905312134385558,3.487271140452131e-05,-0.006396773504093289,0.0008245383505709469,2574,2574
19,1,1,-0.026303731786492753,0.013800241309833617,0.00019044666020963825,-0.03585049696266651,-0.01708933711051941,2574,2574
19,1,2,-0.006508841939312468,0.008260372558620308,6.823375480720743e-05,-0.012383947847411036,-0.000496762222610414,2574,2574
19,2,0,0.003601002296174695,0.007665679613724295,5.876264394026826e-05,-0.001130860997363925,0.008893948281183839,2574,2574
19,2,1,-0.006508841833118537,0.008260372508983779,6.823375398717496e-05,-0.012383945286273956,-0.000496756547363475,2574,2574
19,2,2,-0.012490813640718223,0.011549049689803246,0.00013338054873754447,-0.020155066158622503,-0.005101904505863786,2574,2574
20,0,0,0.005390816091792756,0.010232919521003879,0.00010471264192334226,-0.0002366309054195881,0.010758042335510254,2373,2373
20,0,1,0.002068284800892038,0.007039855816703088,4.9559569919968306e-05,-0.0025762896984815598,0.006926265079528093,2373,2373
20,0,2,-0.0066182543594621515,0.008688431235563827,7.548883733512117e-05,-0.01216593012213707,-0.001014398643746972,2373,2373
20,1,0,0.002068284902847429,0.007039855659316015,4.955956770400373e-05,-0.0025762931909412146,0.00692626740783453,2373,2373
20,1,1,0.007242558640820354,0.012800523383807489,0.00016385339889940232,-0.0014281426556408405,0.01612168177962303,2373,2373
20,1,2,-0.001045849724498872,0.007598449369042324,5.773643281389969e-05,-0.006032370030879974,0.003985151648521423,2373,2373
20,2,0,-0.006618254321650474,0.008688431092769802,7.548883485380906e-05,-0.012165926396846771,-0.0010144015541300178,2373,2373
20,2,1,-0.0010458499286181517,0.007598449514087142,5.773643501813113e-05,-0.0060323672369122505,0.003985150717198849,2373,2373
20,2,2,0.007223276496094444,0.010959862184893398,0.00012011857911185629,-0.000336208613589406,0.014126446098089218,2373,2373
21,0,0,-0.005943874875378696,0.011724174009966858,0.00013745625621598234,-0.012769259046763182,0.00013770116493105888,2347,2347
21,0,1,0.0048371472993229865,0.007312532065512323,5.3473125209145916e-05,4.587217699736357e-05,0.009473076555877924,2347,2347
21,0,2,0.015076367647911775,0.00755725697797666,5.711213303117691e-05,0.010200897231698036,0.020220497623085976,2347,2347
21,1,0,0.004837147400637673,0.007312532006578776,5.3473124347239016e-05,4.5874330680817366e-05,0.009473081678152084,2347,2347
21,1,1,-0.011816682430911963,0.019343668177476618,0.00037417749856032156,-0.025948982685804367,0.0011717271991074085,2347,2347
21,1,2,0.006367602419129928,0.008778260746914672,7.705786174082295e-05,0.001008376362733543,0.012195051647722721,2347,2347
21,2,0,0.015076367692044937,0.007557257015296376,5.7112133595246287e-05,0.010200897697359324,0.020220497623085976,2347,2347
21,2,1,0.0063676023196598056,0.008778260938435265,7.705786510325836e-05,0.0010083799716085196,0.012195054441690445,2347,2347
21,2,2,0.0002452783731573659,0.011802339063307169,0.00013929520736526634,-0.0075692408718168736,0.007958068046718836,2347,2347
22,0,0,0.012590921689831438,0.014007518461210388,0.0001962105734411498,0.002373883966356516,0.023017093539237976,2829,2829
22,0,1,-0.0069694617020000646,0.006938182143147038,4.813837145148442e-05,-0.011623147875070572,-0.0021196960005909204,2829,2829
22,0,2,-0.012141314338438888,0.00793547609833146,6.297178090718988e-05,-0.017734427005052567,-0.007286197040230036,2829,2829
22,1,0,-0.006969461594967101,0.006938182135999362,4.8138371352300675e-05,-0.011623146012425423,-0.002119701122865081,2829,2829
22,1,1,0.014557686452167033,0.013283818011253588,0.00017645982095610522,0.005437270738184452,0.02432466298341751,2829,2829
22,1,2,-0.010861337451624249,0.009339777247147048,8.723143902632569e-05,-0.017253389582037926,-0.005160314030945301,2829,2829
22,2,0,-0.012141314368664075,0.007935476046230822,6.297178008030316e-05,-0.017734430730342865,-0.007286198437213898,2829,2829
22,2,1,-0.010861337588666357,0.009339777132683113,8.723143688819038e-05,-0.017253387719392776,-0.005160319618880749,2829,2829
22,2,2,-0.02394314684279868,0.015858364939654982,0.0002514877385592784,-0.03558656573295593,-0.013518339954316616,2829,2829
23,0,0,-0.0012047505435069565,0.016208401875852627,0.000262712291369143,-0.012268278747797012,0.009222257882356644,1989,1989
23,0,1,-0.0019059952937512316,0.007187506984727317,5.166025665550396e-05,-0.006679870188236237,0.002687448402866721,1989,1989
23,0,2,-0.005385766537840604,0.009551408944357966,9.122941282236137e-05,-0.01272832415997982,0.0011734766885638237,1989,1989
23,1,0,-0.0019059952779628792,0.007187507097875654,5.16602582820129e-05,-0.006679875310510397,0.002687448635697365,1989,1989
23,1,1,0.00579009282180516,0.01815855800228664,0.0003297332287224083,-0.0065269856713712215,0.0180368572473526,1989,1989
23,1,2,0.0024464815776333235,0.011070929724473653,0.00012256548496423426,-0.005351238884031773,0.010889883153140545,1989,1989
23,2,0,-0.005385766494499455,0.009551408875704622,9.122941151088905e-05,-0.01272832602262497,0.0011734780855476856,1989,1989
23,2,1,0.0024464815670394704,0.011070929686797544,0.00012256548413001517,-0.005351247265934944,0.01088988408446312,1989,1989
23,2,2,0.012944411377931953,0.016372478762477993,0.0002680580608277929,0.001358846784569323,0.024356387555599213,1989,1989
24,0,0,-0.010300635738652596,0.01591932973857701,0.00025342505932554246,-0.021308155730366707,0.0007835909491404891,2396,2396
24,0,1,0.00014070082694048742,0.007905303450764067,6.249382264866227e-05,-0.0058806686429306865,0.005945086828432977,2396,2396
24,0,2,-0.0019753894039893443,0.009604402487618043,9.224454714416364e-05,-0.009116105735301971,0.0046017286367714405,2396,2396
24,1,0,0.0001407007976666012,0.00790530345078271,6.249382264895702e-05,-0.00588067015632987,0.005945084267295897,2396,2396
24,1,1,-0.014913350874739807,0.019668276713206798,0.00038684110886727285,-0.028370635118335485,-0.003947969642467797,2396,2396
24,1,2,-0.0030213180780599286,0.007764554133771526,6.0288300896268496e-05,-0.008419394958764315,0.0018769269809126854,2396,2396
24,2,0,-0.001975389459621875,0.009604402469214735,9.224454679065809e-05,-0.009116105269640684,0.004601729451678693,2396,2396
24,2,1,-0.0030213181616241197,0.007764554231743201,6.028830241768125e-05,-0.008419390302151442,0.0018769277958199382,2396,2396
24,2,2,-0.01555333344065833,0.01164033269484746,0.00013549734524673476,-0.024098039139062166,-0.00807030126452446,2396,2396
25,0,0,0.011549548762425817,0.019366289146345327,0.00037505315529985276,-0.002916466910392046,0.025298621505498886,3213,3213
25,0,1,-0.0006217940422906889,0.007741167649769964,5.9925676581845026e-05,-0.006185445934534073,0.004669180139899254,3213,3213
