cluster_id,agent_id,mean,std,var,q1,q3,count,cluster_size
55,2,0.026825929660895583,0.07744655389226988,0.005997968709788263,0.0012716427445411682,0.02461906336247921,2438,2438
56,0,0.02337397905316011,0.06698045312107909,0.004486381100305073,0.001332523301243782,0.025162699166685343,2782,2782
56,1,0.029181837387390348,0.08184159250986452,0.006698046264550712,0.0014080777764320374,0.024749592877924442,2782,2782
56,2,0.028839097366822948,0.07613670483292174,0.005796797822815449,0.0014742128551006317,0.025465708691626787,2782,2782
57,0,0.028489006509585697,0.08139888595843289,0.006625778635273963,0.0014066770672798157,0.025343642570078373,2856,2856
57,1,0.026597133327956397,0.07268578486446907,0.00528322332136388,0.001405041664838791,0.025077865924686193,2856,2856
57,2,0.028716057604694013,0.08349413873433355,0.006971271202988137,0.0016507916152477264,0.024889087304472923,2856,2856
58,0,0.02799029464185202,0.0759699195638303,0.005771428678534845,0.001727622002363205,0.02619273168966174,2474,2474
58,1,0.02885631695837716,0.078932328780999,0.006230312526791722,0.0017636558040976524,0.02521856827661395,2474,2474
58,2,0.024299715324692734,0.07183567531351559,0.0051603642477488325,0.0011982321739196777,0.024606161285191774,2474,2474
59,0,0.02912530492696163,0.07923601769168018,0.006278346499636254,0.0016274377703666687,0.02453344129025936,2077,2077
59,1,0.02847373778638096,0.08279041392489646,0.00685425263785569,0.0016681700944900513,0.024654656648635864,2077,2077
59,2,0.030346799561808573,0.08017484185017004,0.006428005265699777,0.0017584264278411865,0.026220103725790977,2077,2077
